shana,hodesh,train_station_nm,station_status_nm,status_count
2023,3,צומת חולון,הקדמה ביציאה,6
2023,3,קיסריה פרדס חנה,איחור,133
2023,3,קיסריה פרדס חנה,בזמן,429
2023,3,קיסריה פרדס חנה,הקדמה ביציאה,719
2023,3,קרית אריה,איחור,135
2023,3,קרית אריה,בזמן,917
2023,3,קרית אריה,הקדמה ביציאה,1017
2023,3,קרית גת,איחור,51
2023,3,קרית גת,בזמן,1018
2023,3,קרית גת,הקדמה ביציאה,1
2023,3,קרית חיים,איחור,80
2023,3,קרית חיים,בזמן,758
2023,3,קרית חיים,הקדמה ביציאה,1641
2023,3,קרית מוצקין,איחור,131
2023,3,קרית מוצקין,בזמן,2338
2023,3,קרית מוצקין,הקדמה ביציאה,547
2023,3,קרית מלאכי,איחור,24
2023,3,קרית מלאכי,בזמן,819
2023,3,קרית מלאכי,הקדמה ביציאה,1
2023,3,ראש העין צפון,איחור,103
2023,3,ראש העין צפון,בזמן,2150
2023,3,ראש העין צפון,הקדמה ביציאה,5
2023,3,ראשונים,איחור,1
2023,3,ראשונים,בזמן,376
2023,3,רחובות,איחור,203
2023,3,רחובות,בזמן,746
2023,3,רחובות,הקדמה ביציאה,6
2023,3,רמלה,איחור,111
2023,3,רמלה,בזמן,938
2023,3,רמלה,הקדמה ביציאה,340
2023,3,רעננה דרום,איחור,84
2023,3,רעננה דרום,בזמן,2254
2023,3,רעננה מערב,איחור,74
2023,3,רעננה מערב,בזמן,2346
2023,3,רעננה מערב,הקדמה ביציאה,2
2023,3,"רשלצ משה דיין""",איחור,23
2023,3,"רשלצ משה דיין""",בזמן,2211
2023,3,"רשלצ משה דיין""",הקדמה ביציאה,2
2023,3,שדרות,איחור,104
2023,3,שדרות,בזמן,357
2023,3,תא אוניברסיטה,איחור,521
2023,3,תא אוניברסיטה,בזמן,6340
2023,3,תא אוניברסיטה,הקדמה ביציאה,23
2023,3,תל אביב ההגנה,איחור,655
2023,3,תל אביב ההגנה,בזמן,6740
2023,3,תל אביב ההגנה,הקדמה ביציאה,14
2023,3,תל אביב מרכז,איחור,648
2023,3,תל אביב מרכז,בזמן,6660
2023,3,תל אביב מרכז,הקדמה ביציאה,12
2023,4,אופקים,איחור,27
2023,4,אופקים,בזמן,458
2023,4,אופקים,הקדמה ביציאה,1
2023,4,אחיהוד,איחור,33
2023,4,אחיהוד,בזמן,790
2023,4,אחיהוד,הקדמה ביציאה,10
2023,4,אשדוד עד הלום,איחור,139
2023,4,אשדוד עד הלום,בזמן,1675
2023,4,אשדוד עד הלום,הקדמה ביציאה,11
2023,4,אשקלון,איחור,98
2023,4,אשקלון,בזמן,967
2023,4,באר יעקב,איחור,156
2023,4,באר יעקב,בזמן,700
2023,4,באר יעקב,הקדמה ביציאה,1
2023,4,באר שבע מרכז,איחור,42
2023,4,באר שבע מרכז,בזמן,517
2023,4,באר שבע צפון,איחור,59
2023,4,באר שבע צפון,בזמן,1252
2023,4,בית יהושע,איחור,163
2023,4,בית יהושע,בזמן,1203
2023,4,בית שאן,איחור,20
2023,4,בית שאן,בזמן,255
2023,4,בית שמש,איחור,61
2023,4,בית שמש,בזמן,148
2023,4,בני ברק,איחור,59
2023,4,בני ברק,בזמן,1656
2023,4,בני ברק,הקדמה ביציאה,7
2023,4,בנימינה,איחור,189
2023,4,בנימינה,בזמן,1317
2023,4,בת גלים,איחור,190
2023,4,בת גלים,בזמן,2496
2023,4,בת גלים,הקדמה ביציאה,14
2023,4,בת ים יוספטל,איחור,29
2023,4,בת ים יוספטל,בזמן,1539
2023,4,בת ים יוספטל,הקדמה ביציאה,3
2023,4,בת ים קוממיות,איחור,18
2023,4,בת ים קוממיות,בזמן,1559
2023,4,בת ים קוממיות,הקדמה ביציאה,3
2023,4,דימונה,איחור,2
2023,4,דימונה,בזמן,49
2023,4,הוד השרון,איחור,22
2023,4,הוד השרון,בזמן,1922
2023,4,הוד השרון,הקדמה ביציאה,1
2023,4,הרצליה,איחור,246
2023,4,הרצליה,בזמן,3341
2023,4,הרצליה,הקדמה ביציאה,6
2023,4,השלום,איחור,490
2023,4,השלום,בזמן,5424
2023,4,חדרה מערב,איחור,201
2023,4,חדרה מערב,בזמן,1132
2023,4,חדרה מערב,הקדמה ביציאה,1
2023,4,חולון וולפסון,איחור,24
2023,4,חולון וולפסון,בזמן,1553
2023,4,חולון וולפסון,הקדמה ביציאה,4
2023,4,חוף הכרמל,איחור,181
2023,4,חוף הכרמל,בזמן,2266
2023,4,חוף הכרמל,הקדמה ביציאה,8
2023,4,חוצות מפרץ,איחור,93
2023,4,חוצות מפרץ,בזמן,1068
2023,4,חוצות מפרץ,הקדמה ביציאה,473
2023,4,חיפה מרכז,איחור,237
2023,4,חיפה מרכז,בזמן,2279
2023,4,חיפה מרכז,הקדמה ביציאה,14
2023,4,יבנה מזרח,איחור,106
2023,4,יבנה מזרח,בזמן,322
2023,4,יבנה מזרח,הקדמה ביציאה,18
2023,4,יבנה מערב,איחור,15
2023,4,יבנה מערב,בזמן,1522
2023,4,יבנה מערב,הקדמה ביציאה,2
2023,4,ירושלים/יצחק נבון,איחור,20
2023,4,ירושלים/יצחק נבון,בזמן,937
2023,4,ירושלים/יצחק נבון,הקדמה ביציאה,4
2023,4,כפר ברוך,איחור,32
2023,4,כפר ברוך,בזמן,492
2023,4,כפר ברוך,הקדמה ביציאה,1
2023,4,כפר חבד,איחור,113
2023,4,כפר חבד,בזמן,631
2023,4,כפר יהושע,איחור,48
2023,4,כפר יהושע,בזמן,444
2023,4,כפר סבא,איחור,33
2023,4,כפר סבא,בזמן,1841
2023,4,כפר סבא,הקדמה ביציאה,7
2023,4,כרמיאל,איחור,23
2023,4,כרמיאל,בזמן,382
2023,4,להבים רהט,איחור,17
2023,4,להבים רהט,בזמן,627
2023,4,להבים רהט,הקדמה ביציאה,2
2023,4,לוד,איחור,315
2023,4,לוד,בזמן,2241
2023,4,לוד גני אביב,איחור,116
2023,4,לוד גני אביב,בזמן,706
2023,4,מודיעין מרכז,איחור,41
2023,4,מודיעין מרכז,בזמן,829
2023,4,מזכרת בתיה,איחור,25
2023,4,מזכרת בתיה,בזמן,675
2023,4,מרכזית המפרץ,איחור,29
2023,4,מרכזית המפרץ,בזמן,478
2023,4,מרכזית המפרץ,הקדמה ביציאה,28
2023,4,מרכזית המפרץ/קו החוף,איחור,148
2023,4,מרכזית המפרץ/קו החוף,בזמן,2068
2023,4,מרכזית המפרץ/קו החוף,הקדמה ביציאה,6
2023,4,נהריה,איחור,46
2023,4,נהריה,בזמן,659
2023,4,"נתבג""",איחור,174
2023,4,"נתבג""",בזמן,2024
2023,4,"נתבג""",הקדמה ביציאה,3
2023,4,נתיבות,איחור,45
2023,4,נתיבות,בזמן,424
2023,4,נתניה,איחור,149
2023,4,נתניה,בזמן,1248
2023,4,נתניה קריית ספיר,איחור,119
2023,4,נתניה קריית ספיר,בזמן,693
2023,4,סגולה,איחור,59
2023,4,סגולה,בזמן,1711
2023,4,עכו,איחור,61
2023,4,עכו,בזמן,1419
2023,4,עפולה,איחור,23
2023,4,עפולה,בזמן,563
2023,4,עתלית,איחור,46
2023,4,עתלית,בזמן,816
2023,4,עתלית,הקדמה ביציאה,1
2023,4,פאתי מודיעין,איחור,57
2023,4,פאתי מודיעין,בזמן,1682
2023,4,פאתי מודיעין,הקדמה ביציאה,2
2023,4,צומת חולון,איחור,27
2023,4,צומת חולון,בזמן,1452
2023,4,צומת חולון,הקדמה ביציאה,2
2023,4,קיסריה פרדס חנה,איחור,123
2023,4,קיסריה פרדס חנה,בזמן,355
2023,4,קיסריה פרדס חנה,הקדמה ביציאה,589
2023,4,קרית אריה,איחור,84
2023,4,קרית אריה,בזמן,740
2023,4,קרית אריה,הקדמה ביציאה,871
2023,4,קרית גת,איחור,49
2023,4,קרית גת,בזמן,860
2023,4,קרית חיים,איחור,70
2023,4,קרית חיים,בזמן,558
2023,4,קרית חיים,הקדמה ביציאה,1215
2023,4,קרית מוצקין,איחור,115
2023,4,קרית מוצקין,בזמן,1662
2023,4,קרית מוצקין,הקדמה ביציאה,521
2023,4,קרית מלאכי,איחור,23
2023,4,קרית מלאכי,בזמן,690
2023,4,ראש העין צפון,איחור,40
2023,4,ראש העין צפון,בזמן,1794
2023,4,ראש העין צפון,הקדמה ביציאה,4
2023,4,ראשונים,איחור,2
2023,4,ראשונים,בזמן,302
2023,4,רחובות,איחור,160
2023,4,רחובות,בזמן,620
2023,4,רמלה,איחור,106
2023,4,רמלה,בזמן,788
2023,4,רמלה,הקדמה ביציאה,275
2023,4,רעננה דרום,איחור,30
2023,4,רעננה דרום,בזמן,1835
2023,4,רעננה מערב,איחור,26
2023,4,רעננה מערב,בזמן,1915
